CPU times,RSS memory,VMS memory,Shared memory,Text segment,Data segment,Library code,Memory Percent
9.17,9171046.867579909,12257845.771689497,3126791.01369863,20409.86301369863,6465479.890410959,0.0,0.11235878100647297
1.52,11247813.737931034,14257695.779310346,3164654.3448275863,12203.255172413794,8501827.089655172,0.0,0.13780222245394363
0.27,1992514.3703703703,6147982.222222222,1818017.1851851852,16232.296296296296,397691.25925925927,0.0,0.02441122469716174
0.8500000000000001,12649966.801033592,20133649.860465117,2322241.488372093,8117.912144702842,14394127.214470284,0.0,0.15498065488695445
1.23,4000311.932773109,7124630.588235294,3111170.151260504,20307.899159663866,1361248.8067226892,0.0,0.04900969092208371
3.5,21731990.763848398,24616816.699708454,3051173.690962099,11965.574344023324,18972480.932944607,0.0,0.26624877468479163
0.22999999999999998,1926859.1942098914,6147043.58986731,1752396.2750301568,16225.891435464415,398744.85886610375,0.0,0.023606852451912703
0.64,11004365.687861271,17756357.302504815,2194303.7533718687,8176.215799614643,11975772.732177263,0.0,0.13482600815121734
5.7,7033101.080291971,10091363.03649635,2991410.4525547447,20405.255474452555,4300276.788321168,0.0,0.08617185187609787
1.32,10164321.523809524,13014357.333333334,3216660.3174603176,12092.952380952382,7310319.746031746,0.0,0.1245278529990177
0.25,1950149.3122529644,6180912.569169961,1774717.4703557312,16319.241106719368,399821.4071146245,0.0,0.023892190572042803
0.85,12640059.512915129,20063726.996309962,2263878.848708487,8176.885608856089,14282668.870848708,0.0,0.1548592760703218
5.81,7248611.044883303,10360835.676840216,2996977.752244165,20443.231597845603,4559046.549371634,0.0,0.0888061213461081
0.44,9502243.720930232,12389923.720930232,3180401.11627907,12002.232558139534,6728870.697674419,0.0,0.11641642843243609
0.22,1865631.6235294119,5956138.164705883,1696611.388235294,15709.364705882354,389939.2,0.0,0.022856724870517042
0.86,24152262.672710788,34199672.68902992,2768524.649138713,8184.572982774252,28413179.590208523,0.0,0.29590065688651357
1.62,4517006.582278481,7532803.24050633,3041202.2278481014,20220.759493670885,1794151.6962025317,0.0,0.05533995853593912
5.97,29005477.85915493,32013348.056338027,3146867.38028169,12244.732394366198,26237915.943661973,0.0,0.3553596641497615
0.05,1969945.6,6141900.8,1791573.3333333333,16213.333333333334,398122.6666666667,0.0,0.024134724144472
0.74,10908955.759036144,17935405.23694779,2165106.120481928,8159.100401606425,12166921.253012048,0.0,0.1336507149987221
3.17,5443958.797385621,8453809.359477125,3139061.9607843137,20413.071895424837,2660579.5555555555,0.0,0.06669648330835792
0.02,2344550.4,4204953.6,1813708.8,7372.8,727449.6,0.0,0.028724182610327664
0.11000000000000001,1997845.7872340425,6139424.680851064,1819539.0638297873,16209.702127659575,397137.7021276596,0.0,0.024476542376646964
0.6599999999999999,12225731.595505618,19698331.325842697,2208342.2921348317,8161.318352059925,13928279.25093633,0.0,0.14978315112959636
2.45,4892777.025641026,7727559.111111111,3152677.1965811965,20392.478632478633,1940173.6752136752,0.0,0.05994369784335968
0.14,6149461.333333333,9051067.733333332,2836616.533333333,11468.8,3641617.066666667,0.0,0.07466414016972896
0.37,1936379.1469194312,6176030.331753555,1757009.2890995261,16306.350710900473,399505.5924170616,0.0,0.023723485841440718
0.51,10772611.133709982,17942971.540489644,2157936.331450094,8176.572504708098,12162134.779661017,0.0,0.13198029327701133
1.79,4525603.720930233,7457744.372093023,3086717.023255814,20360.93023255814,1679312.3720930233,0.0,0.05544528609919324
4.04,20174799.87467363,23208845.033942558,3178324.8877284597,12255.916449086162,17428137.77545692,0.0,0.24717954894464794
0.03,1925060.6376811594,6028124.7536231885,1753978.4347826086,15909.101449275362,391850.6666666667,0.0,0.023584817495374534
0.82,8251594.772277228,14351883.828382839,2140274.904290429,8178.481848184819,8569697.161716172,0.0,0.10109414370674892
1.75,4528908.19047619,7562678.857142857,3116373.3333333335,20236.190476190477,1819648.0,0.0,0.05548577069985204
0.34,7077888.0,9965443.878787879,3090121.696969697,11915.636363636364,4345235.393939394,0.0,0.08671451354061176
0.21,1947021.5529411766,6133470.870588236,1772941.5529411766,16191.24705882353,397528.8470588235,0.0,0.023853870931043297
0.49,26312656.062418725,34516304.8946684,2582621.2119635893,8181.347204161249,28732092.4213264,0.0,0.32236864590314
4.529999999999999,6578769.213793104,9756285.940229885,3123110.5471264366,20385.83908045977,3970784.809195402,0.0,0.08059957604161372
0.33,6583513.212121212,9364076.606060605,3177254.787878788,11915.636363636364,3743868.121212121,0.0,0.08075958166938157
0.23,1948816.322147651,6163792.751677852,1769801.8791946308,16274.040268456376,398713.9865771812,0.0,0.02387585948732694
0.85,12511762.699130435,19631052.354782607,2234706.3652173914,8163.506086956521,13859417.933913043,0.0,0.15328745184872491
8.41,9465203.900497513,12405021.293532338,3149997.2139303484,20454.52736318408,6600026.427860697,0.0,0.11596263628279249
0.16,10092544.0,12761315.555555556,2832611.5555555555,10922.666666666666,7609457.777777778,0.0,0.12364847301161314
0.43999999999999995,1979540.3533568904,6183512.650176679,1799953.187279152,16326.106007067137,399989.59717314487,0.0,0.024252273951686526
0.6799999999999999,10866021.209302325,17833854.105708245,2265079.34038055,8174.680761099366,12054354.807610994,0.0,0.13312470376567434
0.56,3522857.890909091,6517331.781818182,2919628.8,20107.636363636364,810784.5818181818,0.0,0.04316017833044091
0.21,6664548.173913044,9374853.56521739,2642810.434782609,10685.217391304348,4333924.173913044,0.0,0.08165049416843585
0.2,1994268.6211180124,6129447.751552795,1816257.9875776398,16180.47204968944,397312.0,0.0,0.02443271684287116
0.87,9849667.368421054,16416291.92982456,2125024.5614035088,8174.035087719299,10637249.122807018,0.0,0.12067287789655197
1.29,3982937.396825397,6995675.428571428,3080126.984126984,20317.460317460318,1229580.1904761905,0.0,0.04879682736268572
1.23,10447264.54237288,13509336.949152542,3192103.0508474577,12183.864406779661,7762614.237288136,0.0,0.1279943201449286
0.37,1906059.4059405942,6144000.0,1727619.8019801981,16221.782178217822,397433.6633663366,0.0,0.023352024525627794
0.76,21312448.277858175,31134715.554269176,2476272.0694645443,8180.144717800289,25351353.23878437,0.0,0.2611087636274987
9.14,9462324.316877153,12389671.090700345,3147195.223880597,20456.486796785302,6585262.879448909,0.0,0.11592931604260567
0.88,10261186.206896551,13013604.045977011,3113336.643678161,12005.51724137931,7351001.747126437,0.0,0.12571458749851244
0.02,1870362.9473684211,5878837.894736842,1699624.4210526317,15521.684210526315,380281.2631578947,0.0,0.02291469052992045
0.7,21983401.985634476,30413764.34158021,2765326.3016759777,8185.462090981644,24626642.643256184,0.0,0.26932893105288125
7.75,8321212.704607046,11203853.181571815,3145372.7913279133,20424.49864498645,5407380.466124661,0.0,0.10194706552971192
3.38,17990069.93710692,21047205.836477987,3148059.371069182,12249.358490566037,15269591.748427672,0.0,0.22040475395454107
0.24000000000000002,1953943.7037037036,6167134.814814814,1774832.1975308643,16282.864197530864,398930.1728395062,0.0,0.023938677434908233
0.54,12813572.035026269,20124731.180385288,2325179.4045534153,8177.653239929948,14343130.339754816,0.0,0.15703005589363694
0.83,3794514.172839506,6874149.925925926,2928235.4567901236,19974.320987654322,1204931.950617284,0.0,0.04648836639132108
0.35,7453432.685714286,10369199.542857142,2865327.5428571426,11585.828571428572,4904550.4,0.0,0.09131548698558242
0.060000000000000005,1954529.28,6143385.6,1776107.52,16220.16,397393.92,0.0,0.023945851603766822
0.62,11725868.52173913,19251734.260869566,2243563.7628458496,8175.810276679842,13471436.395256918,0.0,0.14365909501588348
0.35,3394062.6285714284,6298711.771428571,3059829.0285714287,19894.85714285714,652551.3142857143,0.0,0.04158224738268555
1.1,10046857.846153846,13233900.307692308,3050496.0,12169.846153846154,7493789.538461538,0.0,0.12308875059070044
0.04,1886802.5806451612,6005264.516129033,1712392.2580645161,15855.483870967742,388459.3548387097,0.0,0.023116100159795712
0.75,10959287.12072072,18291769.196396396,2142672.9513513516,8162.47927927928,12520896.345945947,0.0,0.13423298917787427
0.16,3021402.3529411764,5601882.352941177,2717816.470588235,18070.58823529412,473449.4117647059,0.0,0.03701661219360268
10.31,29016546.62295082,32224881.31147541,3102468.1967213117,12262.819672131147,26440918.032786883,0.0,0.3554952727476943
0.08,1939609.8497560977,6199385.912195122,1759561.6780487804,16368.015609756098,401016.3824390244,0.0,0.023763066691671397
0.64,11353528.083857443,18485213.651991613,2210259.9916142556,8174.825995807128,12705611.672955975,0.0,0.13902626082663472
1.01,4014163.5918367347,6993502.040816327,3121737.1428571427,20271.020408163266,1240586.448979592,0.0,0.04917939407045689
0.92,9825245.483146068,12626541.303370787,3203072.0,12011.865168539325,6960944.898876404,0.0,0.12037367396716434
0.25,1944917.3333333333,6125883.076923077,1767003.8974358975,16173.948717948719,396261.74358974356,0.0,0.02382809115327954
1.04,8860746.75721562,15371008.434634974,2070642.7436332768,8178.09168081494,9589097.616298812,0.0,0.10855714934433908
7.37,7879344.501424502,11018881.823361823,3071416.5242165243,20421.652421652423,5223158.518518519,0.0,0.0965335316777993
2.81,17799532.088888887,20571295.28888889,3252360.533333333,12242.488888888889,14796921.362962963,0.0,0.21807038573349938
0.08,2030016.3023622048,6200553.826771653,1849934.211023622,16371.099212598425,401091.93070866144,0.0,0.024870678391471383
0.63,7567343.648702594,13553316.53493014,2407832.78243513,8187.912175648703,7764462.626746507,0.0,0.09271106342624809
0.23,1975349.894736842,3753876.210526316,1776154.9473684211,11856.842105263158,388904.4210526316,0.0,0.024200934684838755
0.16,5918720.0,8335360.0,2713600.0,10240.0,3505493.3333333335,0.0,0.07251300466793059
0.31,1985992.249214061,6203666.510431552,1805819.7565018577,16379.317519291226,401293.279222635,0.0,0.024331319142946648
0.8300000000000001,8284640.037691401,14589392.358068315,2070443.5712603063,8182.351001177856,8804470.200235572,0.0,0.10152925958091917
4.26,6453900.549019608,9584097.88235294,2986837.3333333335,20429.803921568626,3786119.529411765,0.0,0.07906975167560126
0.67,8251911.641791045,11154814.089552239,2892326.2089552237,11554.388059701492,5704260.776119403,0.0,0.10109802582324301
0.14,1984253.305263158,6172779.7894736845,1804977.852631579,16297.768421052631,399295.3263157895,0.0,0.024310014527955993
0.85,11549890.52329749,18887008.34408602,2218160.1720430106,8147.956989247312,13126329.347670252,0.0,0.14150310631858884
1.17,3986907.4285714286,6986788.571428572,3077046.8571428573,20297.14285714286,1226459.4285714286,0.0,0.04884546607688946
0.02,2760704.0,4582058.666666667,2179072.0,8192.0,718165.3333333334,0.0,0.03382267484165066
0.13,1960942.6440677966,6100263.050847458,1783773.2881355933,16106.305084745763,394604.4745762712,0.0,0.024024424724067413
1.2999999999999998,13087995.70076336,20380607.902290076,2363835.9938931298,8179.493129770993,14597706.259541985,0.0,0.15985598084864472
4.64,6091158.826185102,9227391.133182844,3139681.083521445,20387.539503386004,3441407.422121896,0.0,0.07462563331197683
0.14,5624832.0,8317184.0,2694656.0,10752.0,3244288.0,0.0,0.06891244543960946
0.46,2008752.154340836,6185486.8167202575,1833190.4823151126,16331.318327974277,400117.29903536977,0.0,0.024610161376857134
1.2,11187931.42857143,18249200.026272576,2205248.735632184,8178.5484400656815,12466966.27914614,0.0,0.13651970541159353
11.25,10532041.364398882,13795488.32805219,2988595.0568499533,20441.82665424045,7994059.750232992,0.0,0.1290329606096381
5.1,21290207.341563787,24297977.679012347,3212781.037037037,12262.716049382716,18514063.275720164,0.0,0.2608362795232774
0.35,1953876.6280991735,6179797.685950413,1774397.3553719008,16316.297520661157,399749.28925619833,0.0,0.023937855660331322
0.91,8411698.086956521,14297939.47826087,2425828.1739130435,8180.869565217391,8514064.695652174,0.0,0.10203543578646694
1.96,4466775.14893617,7479143.489361702,2970101.1063829786,20371.063829787236,1697835.574468085,0.0,0.054724549771809496
0.11,4859345.454545454,7599941.818181818,2837410.909090909,11170.90909090909,2330996.3636363638,0.0,0.059534112042560164
0.28,1979472.5393258426,6170577.97752809,1804334.02247191,16291.955056179775,399152.8988764045,0.0,0.024251443130301035
0.73,34125995.126684636,47309477.14645103,2705972.902066487,8184.639712488769,41522936.86972147,0.0,0.4181195745035498
4.14,6811319.498746867,9693558.696741855,3138110.8771929825,20377.34335839599,3910365.9949874687,0.0,0.08344865825844083
1.08,12891360.304761905,15647149.104761904,3245514.3619047618,12170.971428571429,9906507.580952382,0.0,0.15793807950961963
0.32999999999999996,1904495.520282187,6077214.250440917,1728013.544973545,16037.248677248677,395440.987654321,0.0,0.023332864631588228
1.1,13359818.271604938,20906957.432098765,2367614.4197530863,8179.358024691358,15124151.308641976,0.0,0.1636773769821164
9.26,7034741.23364486,10067958.429906541,3023407.85046729,20456.07476635514,4262524.411214953,0.0,0.08618590234256174
0.08,5723022.222222222,8263452.444444444,2911800.888888889,10922.666666666666,3111594.6666666665,0.0,0.07011541973850265
0.6699999999999999,2000438.4680851065,6172432.340425532,1825247.319148936,16296.851063829787,399272.8510638298,0.0,0.024508306521369844
0.94,10206466.037135279,16762211.819628647,2147010.206896552,8181.135278514589,10978149.177718833,0.0,0.12504418512682888
0.67,3602841.6,6421960.861538461,3005266.707692308,19849.846153846152,788574.5230769231,0.0,0.04414009612865867
0.8,9569266.7012987,12453329.454545455,2968163.74025974,11968.83116883117,6808030.7532467535,0.0,0.11723755828624177
0.27999999999999997,1963483.6284153005,6171530.491803279,1784244.4590163934,16294.469945355191,399214.51366120216,0.0,0.02405555551076649
0.96,9608576.70718232,16044190.408839779,2117049.281767956,8180.685082872928,10260446.055248618,0.0,0.1177191635387516
4.04,5583709.755844156,8756790.524675325,2986398.9194805194,20426.805194805194,2959663.2103896104,0.0,0.06841724023943957
0.23,9038447.304347826,11938415.304347826,2906735.304347826,11753.739130434782,6394568.347826087,0.0,0.11073424179062678
0.26,1986003.0877192982,6178223.157894737,1806569.5438596492,16312.140350877193,399647.43859649124,0.0,0.0243314519305379
1.3900000000000001,10889985.273631841,18222696.437810946,2127301.4129353235,8181.810945273632,12438156.099502487,0.0,0.13341829871670907
3.72,5417519.5943661975,8466501.228169015,3096022.1746478872,20422.309859154928,2670649.6901408453,0.0,0.06637256427654675
3.91,17890220.972972974,20876371.027027026,3091992.908108108,12221.578378378379,15111793.47027027,0.0,0.21918145763332245
0.02,1604721.7777777778,5190769.777777778,1454080.0,13653.333333333334,350435.55555555556,0.0,0.019660196421308968
0.7100000000000001,12254141.809885932,20112839.543726236,2249903.2091254755,8160.851711026616,14343117.384030418,0.0,0.15013121794268708
8.12,8517616.205655526,11639679.01285347,3080555.269922879,20401.028277634963,5849761.892030848,0.0,0.10435329660473067
0.97,13489799.836734693,16516618.448979592,2954302.6938775512,11786.448979591836,10957343.346938776,0.0,0.16526984187976312
0.36,1969449.533923304,6203151.858407079,1789291.98820059,16377.958702064896,401259.98820058996,0.0,0.024128646607143353
0.5900000000000001,6827322.026666666,12227254.802962963,2118645.380740741,8185.931851851852,6439800.983703704,0.0,0.08364471270631901
5.4,6569131.3307393,9725856.373540856,3147783.9688715953,20440.155642023346,3924940.2023346303,0.0,0.0804814978323271
0.05,4611072.0,6878208.0,2331648.0,9216.0,2531328.0,0.0,0.056492397927282244
0.38,2021825.0795180723,6175534.265060241,1842469.6289156626,16305.040963855421,399473.50361445785,0.0,0.02477032389246868
1.21,10009155.134281201,16661919.747235388,2197423.1153238546,8179.058451816745,10879325.421800949,0.0,0.12262683704824243
2.63,5035999.492063492,7980032.0,3067806.476190476,20236.190476190477,2236838.603174603,0.0,0.06169838321050782
0.55,7257429.333333333,10257066.666666666,3022999.703703704,12060.444444444445,4568557.037037037,0.0,0.08891322902240502
0.22999999999999998,1997638.44295302,6163792.751677852,1822692.5100671141,16274.040268456376,398713.9865771812,0.0,0.02447400210496361
0.62,27186860.463157896,36365608.421052635,2535677.305263158,8051.873684210526,30672933.72631579,0.0,0.3330789325515253
0.66,3632512.0,6657472.0,3028032.0,20160.0,936064.0,0.0,0.04450360206468865
1.2,11425403.586206896,14416931.310344828,3094174.896551724,12182.068965517241,8671055.448275862,0.0,0.13997795867681007
0.17,1939170.2325581396,6133283.720930233,1765090.2325581396,16193.488372093023,396740.4651162791,0.0,0.023757680735936176
0.74,11694997.37524558,18938375.041257367,2303352.2043222003,8175.905697445973,13158009.713163065,0.0,0.14328087817342577
4.58,5899019.743119266,9056171.449541284,2988595.669724771,20386.05504587156,3270515.0825688075,0.0,0.07227924397385618
2.19,16862940.815165877,19921099.829383887,3076697.781990521,12113.289099526066,14207665.137440758,0.0,0.20659576834943383
0.17,2015147.1966873705,6192592.298136646,1835296.3312629398,16350.07867494824,400576.9275362319,0.0,0.024688510029188298
1.19,10868645.749152543,18152631.972881354,2138584.081355932,8178.115254237288,12370704.488135593,0.0,0.13320040600818486
2.9699999999999998,4988001.696113074,8225882.459363958,3011906.035335689,20407.63250883392,2434196.3533568904,0.0,0.061110339781894084
0.13,8741683.2,11273011.2,2704998.4,10649.6,6249949.866666666,0.0,0.10709844606387363
0.31,1917629.260700389,6181294.319066148,1738106.5214007783,16320.249027237354,399846.10116731515,0.0,0.02349377222313746
1.22,8501495.035019455,14747257.525291828,2139780.150453956,8181.374837872892,8963025.514915694,0.0,0.1041557886094887
3.89,6150768.256684492,9168786.481283423,3059701.0481283423,20425.24064171123,3372103.1871657753,0.0,0.07535593630182179
2.1,15179062.766169155,18044489.870646767,3126552.199004975,12165.731343283582,12306319.92039801,0.0,0.18598226913293128
0.03,1970201.3360824743,6192645.278350515,1790348.931958763,16350.218556701031,400580.35463917523,0.0,0.024137857286729417
0.73,10265264.234910278,16952221.44208809,2171935.7389885806,8071.725938009788,11245243.928221859,0.0,0.12576987041952206
4.26,5948961.965601966,9064266.85012285,3068538.0245700246,20429.68058968059,3266323.498771499,0.0,0.07288351312125528
0.23,6537216.0,9244850.086956521,2771211.1304347827,11219.478260869566,3952996.1739130435,0.0,0.080090488200704
0.1,1955997.5384615385,6109971.692307692,1782579.2,16131.938461538462,395232.4923076923,0.0,0.0239638399243286
0.74,6276611.955364807,11685880.968240343,1991809.208583691,8163.87296137339,5913970.046351931,0.0,0.07689770626388116
5.26,6741120.254473161,9787200.636182902,3088343.2842942346,20398.568588469185,3998005.439363817,0.0,0.08258861451119379
0.31,5377280.0,7043328.0,1974613.3333333333,7424.0,3541674.6666666665,0.0,0.06587957020111943
0.06999999999999999,1900673.347368421,6076653.136842106,1728210.1894736842,16039.073684210527,394466.35789473687,0.0,0.02328603740503651
0.61,19625535.216907676,27206543.23470523,2300603.3726362623,8037.090100111234,21524320.533926584,0.0,0.2404416033862501
0.39,2545007.0943396227,4876017.509433962,2284640.603773585,15070.188679245282,599097.962264151,0.0,0.03118007125050102
6.02,22226379.64644714,25265867.202772964,2997065.206239168,12117.62911611785,19550129.913344886,0.0,0.27230576392430017
0.21000000000000002,1967104.0,6145465.725490196,1792682.6666666667,16223.372549019608,398175.3725490196,0.0,0.024099910374929926
0.6599999999999999,4275545.445783133,9184788.562248996,1950674.7630522088,8187.887550200803,3395952.064257028,0.0,0.052394603499987584
1.45,3886746.6308724834,6940163.436241611,2765542.2281879196,18968.053691275167,1554280.8053691275,0.0,0.047618349336937565
6.08,21055835.238754325,23876448.553633217,3253187.7647058824,12245.480968858132,18100663.3633218,0.0,0.25796487736452306
0.02,1887038.2702702703,5874771.027027027,1716445.4054054054,15498.378378378378,383584.86486486485,0.0,0.02311898770353586
1.0699999999999998,14000251.076923076,20006936.615384616,2453110.153846154,8182.153846153846,14222153.846153846,0.0,0.1715236185683945
0.4,3248230.4,6299750.4,2914508.8,19456.0,777113.6,0.0,0.03979558859985167
0.05,5856109.714285715,8341796.571428572,2791131.4285714286,10532.57142857143,3373933.714285714,0.0,0.07174593679848239
0.49,1954466.8199233715,6181664.3678160915,1779013.6398467433,16321.226053639846,399870.03831417626,0.0,0.0239450863761792
0.9600000000000001,9957119.491053678,15803312.604373757,2702293.2485089465,8175.713717693837,10023095.220675943,0.0,0.12198932406566247
1.09,3968581.189189189,6761315.171171172,2882107.963963964,19188.46846846847,1313413.7657657657,0.0,0.048620942753963274
0.79,9644936.930232558,12353345.488372093,2779088.3720930233,10859.162790697674,7293404.279069767,0.0,0.11816462962327157
0.12,1941605.031860226,6193135.161356629,1761747.2723535458,16367.161356628983,400747.08324768755,0.0,0.023787510600020906
0.6399999999999999,7391864.607397794,12801463.236859182,2302427.7845554836,8189.341985723556,7011598.452952628,0.0,0.09056952421722407
1.19,4208479.72173913,7263739.547826087,3053407.7217391306,20301.91304347826,1502056.6260869566,0.0,0.051560051786089085
0.93,12462192.527472528,15403660.65934066,3081542.3296703296,11882.901098901099,9798622.241758242,0.0,0.15268014451051315
0.01,2008185.7342657342,6183742.657342657,1832673.5664335664,16326.713286713286,400004.4755244755,0.0,0.024603221899816532
0.76,11814151.122749591,18798655.685761046,2188309.787234043,8178.592471358429,13016390.808510639,0.0,0.14474068641726226
8.87,9242839.19716647,12351625.822904369,2986549.7992916177,20455.820543093272,6546263.952774499,0.0,0.11323834238637204
1.27,12913472.0,15692160.0,3103616.0,11712.0,10167040.0,0.0,0.15820898022126284
0.12,2013246.5497536946,6199326.266009852,1833200.1103448276,16367.858128078818,401012.52413793106,0.0,0.0246652243153903
1.3699999999999999,12560657.64275668,20319795.12798875,2287820.511954993,8180.4781997187065,14536197.040787622,0.0,0.1538864866527719
0.64,3447936.0,6324672.0,2849920.0,19520.0,784256.0,0.0,0.042242275232267444
2.69,16517596.279069768,19474050.976744186,3149569.984496124,12145.116279069767,13745413.953488372,0.0,0.20236479105062877
0.16,1939814.6892655366,6135322.033898305,1761627.1186440678,16198.870056497175,396872.3163841808,0.0,0.02376557627622729
0.6000000000000001,3711997.420654912,8477253.212426532,1851863.1603694374,8181.682619647355,2692786.404701931,0.0,0.045477415098416504
2.81,5426005.963099631,8578988.870848708,3114380.7527675275,20328.856088560886,2809508.36900369,0.0,0.06647653474576626
0.09,2825654.8571428573,3835318.8571428573,979529.1428571428,3949.714285714286,1970614.857142857,0.0,0.034618418145470765
0.15000000000000002,1972110.782703886,6198646.962233169,1796175.588396278,16366.064586754243,400968.58237547893,0.0,0.024161250809614516
0.86,16173202.584867075,27571028.28629857,2630132.482617587,8183.62372188139,21785195.844580777,0.0,0.19814546296020968
9.43,10313034.761061948,13537674.194690265,3041343.4336283184,20457.34513274336,7731943.079646017,0.0,0.12634980836555995
3.0,17269623.944055945,20367460.251748253,3017921.3426573426,12202.06993006993,14612150.601398602,0.0,0.211578233413429
0.08,1937559.7037037036,6054393.679012346,1761735.111111111,15979.456790123457,393266.56790123455,0.0,0.023737949394304975
0.8300000000000001,12788369.777777778,21144668.444444444,2823765.3333333335,8184.888888888889,15357952.0,0.0,0.15667629443379988
0.69,3437945.263157895,6272269.47368421,2646824.4210526315,18054.736842105263,1144023.5789473683,0.0,0.04211987404632393
1.02,17674157.25252525,20825346.585858587,3008449.9393939395,12163.878787878788,15088050.424242424,0.0,0.21653436002279275
0.13999999999999999,1923315.7638238051,6199624.217432053,1743260.6710402998,16368.644798500469,401031.79756326147,0.0,0.02356344023033039
0.76,13529109.818181818,21554101.818181816,2328146.909090909,8189.090909090909,15764414.545454545,0.0,0.1657605708347362
7.18,9017513.428156748,12116568.429608127,2989830.3164005806,20450.275761973877,6312780.168359942,0.0,0.11047777109055108
4.43,22166231.962085307,24948998.06635071,3269015.6587677724,12258.881516587679,19166892.28436019,0.0,0.2715688665348461
0.3,1955488.6274509805,6197835.294117647,1779576.4705882352,16363.921568627451,400916.07843137253,0.0,0.023957605017712984
1.22,21938703.173581712,32581106.560541913,2754842.6621507197,8185.06350550381,26794266.66215072,0.0,0.26880306047001157
10.5,11083048.634920634,14184960.0,2991038.984126984,20419.04761904762,8389928.634920634,0.0,0.13579948919174456
0.35000000000000003,9110323.2,12072433.371428572,2931214.6285714284,11585.828571428572,6607784.228571429,0.0,0.11161482697744722
0.15,1973045.7440993788,6201585.689440994,1797027.1403726707,16373.823602484472,401158.6782608696,0.0,0.02417270545859898
0.52,9879030.53798768,16591424.131416839,2085730.299794661,8175.178644763861,10811572.829568788,0.0,0.121032619808967
1.39,4229843.729323308,7278838.37593985,3069228.2706766916,20326.015037593985,1510315.3082706768,0.0,0.05182179222687315
0.5,15532784.326530613,18476888.81632653,3028783.0204081633,11786.448979591836,12917613.714285715,0.0,0.19029939959580358
0.3,1963460.465116279,6133283.720930233,1785332.0930232557,16193.488372093023,396740.4651162791,0.0,0.02405527172636547
0.8799999999999999,9241365.667711599,15900158.394984325,2144525.642633229,8179.159874608151,10117492.363636363,0.0,0.11322548073083646
1.14,3932532.3636363638,7019948.218181818,3052190.2545454544,20293.81818181818,1260562.6181818182,0.0,0.048179291745707085
2.7399999999999998,18216667.42857143,21057551.814671814,3137599.2586872587,12240.555984555984,15284089.575289575,0.0,0.223180905716463
0.18000000000000002,1919468.5149797571,6200415.35222672,1743483.1287449393,16370.733603238867,401082.97327935224,0.0,0.02351630578683733
0.68,7081122.205562273,12897843.38573156,1955802.853688029,8172.188633615478,7120106.021765417,0.0,0.08675413730437032
5.61,7117115.369202226,10257425.09833024,3041770.1521335808,20442.00371057514,4455984.445269017,0.0,0.0871951063725205
2.42,21342646.218340613,24260053.519650657,3095180.8558951966,12234.340611353711,18489522.86462882,0.0,0.26147873270851246
0.11,1981972.1016166282,6191108.729792148,1806250.8637413394,16346.161662817552,400480.96073903004,0.0,0.024282066436025856
0.64,5400891.253074916,10352330.853522176,2055356.9228475587,8143.147223257548,4595125.76667909,0.0,0.06617007714038116
3.93,6481789.968253968,9367985.439153438,3076854.5185185187,20317.460317460318,3601781.8412698414,0.0,0.0794114379839802
1.75,11653436.952380951,14891788.19047619,3021092.5714285714,12214.857142857143,9130447.238095239,0.0,0.1427717020108123
0.31,1897749.976798144,5911259.767981439,1726117.1229698376,15585.707656612529,388502.27378190256,0.0,0.02325022182602446
0.8200000000000001,9980481.842610365,16751531.485604607,2096507.3320537428,8176.276391554702,10970904.076775432,0.0,0.12227554715232365
3.7,5597554.259887005,8784971.209039548,3038815.4576271186,20422.146892655368,2989165.9209039547,0.0,0.06857825309799805
4.6499999999999995,16023607.35135135,19068623.56756757,3040523.5315315314,12260.324324324325,13285837.261261262,0.0,0.19631270184526675
0.12,1939479.4911366007,6198969.259645464,1759443.4202294056,16366.915537017727,400989.43065693433,0.0,0.02376146960730443
0.49,10857133.654266959,17710969.55798687,2278989.304157549,8174.074398249453,11931898.958424509,0.0,0.13301581817558625
1.8,4029644.8,7166192.94117647,3086504.6588235293,20359.529411764706,1388158.494117647,0.0,0.04936906158637379
0.09,4114204.4444444445,6710158.222222222,2861738.6666666665,10922.666666666666,1558300.4444444445,0.0,0.05040504130704286
0.39,1932638.6849315069,6177104.657534246,1753237.6255707762,16309.187214611871,399575.0867579909,0.0,0.023677659693626726
1.04,9250298.302066773,15807089.144674085,2129327.4149443563,8165.952305246423,10033728.305246422,0.0,0.11332972736630849
5.03,6524568.8517745305,9598937.519832985,3147335.615866388,20437.24425887265,3798847.599164927,0.0,0.07993554207750343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,2031433.4392220422,6156437.367909239,1852640.0518638573,16251.228525121556,399200.6742301459,0.0,0.024888040397400456
1.02,10729323.054545455,17810957.03272727,2255287.389090909,8177.105454545454,12029743.476363637,0.0,0.13150268752036354
1.34,4248969.846153846,7230574.276923077,3113464.123076923,20164.923076923078,1507454.0307692308,0.0,0.05205611522221853
0.62,8594363.733333332,11759752.533333333,2988441.6,12083.2,6060509.866666666,0.0,0.10529356643211589
0.11,1954158.3089430893,6154989.268292683,1779462.243902439,16250.796747967479,398144.52032520325,0.0,0.023941306663985657
0.9500000000000001,23428189.75505351,38239437.77407848,2551671.6290130797,8182.259215219976,32454580.508917954,0.0,0.2870908027171981
0.41,3184689.951219512,6302944.780487805,2840326.2439024393,19480.975609756097,774243.9024390244,0.0,0.03901712486799374
